listing_id,title,price_chf,source_status,ad_text,location,profile_creation_year,profile_creation_missing,content_score,price_score,profile_score,fraud_index,manual_state_code,risk_target,content_band,price_band,profile_band,risk_band,risk_target_label,dataset,market_price_chf,price_ratio,confirmed_extreme,confirmed_positive,confirmed_negative
2071,iPhone 14 pro max 256gb,350,IDENTIFIED,iPhone 14 pro max couleur gold disponible a vendre urgent a 350 pour des raisons personnelles état nickel jamais devisé  batterie 100% tat nickel 10/10 Mémoire 256gb Tout d'origine a vérifier avant l'achat  veuillez me contacter pour plus d'informations,"Clermont-Ferrand, ARA",,1,3,3,2,8,2,1,duplicated,suspiciously-low,intermediate-or-missing,marked,unfavorable,case_study_sample,850,0.4117647058823529,0,0,0
2072,iPhone 14 pro max 256gb,350,IDENTIFIED,iPhone 14 pro max couleur gold disponible a vendre urgent a 350 pour des raisons personnelles état nickel jamais devisé  batterie 100% tat nickel 10/10 Mémoire 256gb Tout d'origine a vérifier avant l'achat  veuillez me contacter pour plus d'informations,"Chaumont, GES",,1,3,3,2,8,2,1,duplicated,suspiciously-low,intermediate-or-missing,marked,unfavorable,case_study_sample,850,0.4117647058823529,0,0,0
2073,iPhone 14 pro max 256gb,350,POSITIVE,iPhone 14 pro max couleur gold disponible a vendre urgent a 350 pour des raisons personnelles état nickel jamais devisé  batterie 100% tat nickel 10/10 Mémoire 256gb Tout d'origine a vérifier avant l'achat  veuillez me contacter pour plus d'informations,"Carcassonne, OCC",,1,3,3,2,10,3,1,duplicated,suspiciously-low,intermediate-or-missing,fraud-confirmed,unfavorable,case_study_sample,850,0.4117647058823529,1,1,0
2074,Iphone 14 pro max,300,DETECTED,"iPhone 14 pro max 512 Go    -8 mois de garantie Apple !   -Utilisé depuis 1 mois !   -Batterie 100%   -Facture disponible !   -Film de protection déjà sur le devant !   -Protection de la caméra déjà au dos !   -2 étuis pour téléphones portables sont inclus !   -Seulement le ramassage !!!!   -Prix fixe !!!!!   - s'il vous plaît, pas de dernière pr   en vente","Genève, GE",2024.0,0,1,3,3,7,2,1,unique,suspiciously-low,new-profile,marked,unfavorable,case_study_sample,850,0.35294117647058826,0,0,0
2075,iPhone 14 pro max 256 GB,350,IDENTIFIED,Apple iPhone 14 pro max 256gb n'a aucun défaut et fonctionne parfaitement très bien et la facture d'achat est incluse dans l'emballage d'origine avec une garantie,"Alès, OCC",,1,2,3,2,7,2,1,similar,suspiciously-low,intermediate-or-missing,marked,unfavorable,case_study_sample,850,0.4117647058823529,0,0,0
2076,iPhone 14 pro max 256 GB,350,IDENTIFIED,Apple iPhone 14 pro max 256gb n'a aucun défaut et fonctionne parfaitement très bien et la facture d'achat est incluse dans l'emballage d'origine avec une garantie,"Brioude, ARA",,1,2,3,2,7,2,1,similar,suspiciously-low,intermediate-or-missing,marked,unfavorable,case_study_sample,850,0.4117647058823529,0,0,0
2077,iPhone 14 pro max 256gb,350,POSITIVE,iPhone 14 pro max couleur gold disponible a vendre urgent a 350 pour des raisons personnelles état nickel jamais devisé  batterie 100% tat nickel 10/10 Mémoire 256gb Tout d'origine a vérifier avant l'achat  veuillez me contacter pour plus d'informations,"Dainville, HDF",,1,3,3,2,10,3,1,duplicated,suspiciously-low,intermediate-or-missing,fraud-confirmed,unfavorable,case_study_sample,850,0.4117647058823529,1,1,0
2078,iPhone 14 pro max 256gb,350,POSITIVE,iPhone 14 pro max couleur gold disponible a vendre urgent a 350 pour des raisons personnelles état nickel jamais devisé  batterie 100% tat nickel 10/10 Mémoire 256gb Tout d'origine a vérifier avant l'achat  veuillez me contacter pour plus d'informations,"Lons-le-Saunier, BFC",,1,3,3,2,10,3,1,duplicated,suspiciously-low,intermediate-or-missing,fraud-confirmed,unfavorable,case_study_sample,850,0.4117647058823529,1,1,0
2079,iPhone 14 pro max 256 GB,350,IDENTIFIED,Apple iPhone 14 pro max 256gb n'a aucun défaut et fonctionne parfaitement très bien et la facture d'achat est incluse dans l'emballage d'origine avec une garantie,"Nîmes, OCC",,1,2,3,2,7,2,1,similar,suspiciously-low,intermediate-or-missing,marked,unfavorable,case_study_sample,850,0.4117647058823529,0,0,0
2080,Iphone 13 pro max Neu,300,DETECTED,Iphone 13 pro max Neu,"Basel, BS",2024.0,0,2,3,3,8,2,1,similar,suspiciously-low,new-profile,marked,unfavorable,case_study_sample,750,0.4,0,0,0
2081,Apple iPhone 14 Pro Max -256 GB neu,300,DETECTED,Apple iPhone 14 Pro Max -256 GB neu,"Cham, ZG",2024.0,0,2,3,3,8,2,1,similar,suspiciously-low,new-profile,marked,unfavorable,case_study_sample,850,0.35294117647058826,0,0,0
2082,IPhone 14 pro,300,DETECTED,Iphone 14 pro à livrée par post paiement par virement bancaire (iban suisse ) pas d'autres accepter les twint arnaque non merci,"Lausanne, VD",2016.0,0,2,3,1,6,2,1,similar,suspiciously-low,older-profile,marked,unfavorable,case_study_sample,850,0.35294117647058826,0,0,0
2083,iPhone 14 pro max 256GB,350,IDENTIFIED,"iPhone 14 pro max 256gb batterie 100% état nickel sans aucun problème avec son chargeur et sa boîte, accompagné de sa facture d'achat juste quelques mois d'utilisation a vendre pour des raisons avec garantie... Contacter moi si vous êtes intéressé",Schifflange,,1,2,3,2,7,2,1,similar,suspiciously-low,intermediate-or-missing,marked,unfavorable,case_study_sample,850,0.4117647058823529,0,0,0
2084,iPhone 14 pro max 256gb,350,POSITIVE,iPhone 14 pro max couleur or  disponible a vendre urgent le prix à 350 pour des raisons personnelles état nickel jamais devisé  batterie 100% tat nickel 10/10 Mémoire 256gb Tout d'origine a vérifier avant l'achat  veuillez me contacter pour plus d'informations,"Genk, VLG",,1,3,3,2,10,3,1,duplicated,suspiciously-low,intermediate-or-missing,fraud-confirmed,unfavorable,case_study_sample,850,0.4117647058823529,1,1,0
2085,iPhone 14 pro max 256gb,350,POSITIVE,iPhone 14 pro max couleur gold disponible a vendre urgent a 350 pour des raisons personnelles état nickel jamais devisé  batterie 100% tat nickel 10/10 Mémoire 256gb Tout d'origine a vérifier avant l'achat  veuillez me contacter pour plus d'informations,"Annecy, ARA",,1,3,3,2,10,3,1,duplicated,suspiciously-low,intermediate-or-missing,fraud-confirmed,unfavorable,case_study_sample,850,0.4117647058823529,1,1,0
2086,iPhone 14 pro max 256gb,350,IDENTIFIED,"Vente de iPhone 14 pro max à 350 l'iPhone 14 Pro Max 256GB original , Batterie  100% avec ça facture","Champigny-sur-Marne, IDF",,1,2,3,2,7,2,1,similar,suspiciously-low,intermediate-or-missing,marked,unfavorable,case_study_sample,850,0.4117647058823529,0,0,0
2087,iPhone 14 pro max 256gb,350,IDENTIFIED,"Vente de iPhone 14 pro max à 350 l'iPhone 14 Pro Max 256GB original , Batterie  100% avec ça facture","Béligneux, ARA",,1,2,3,2,7,2,1,similar,suspiciously-low,intermediate-or-missing,marked,unfavorable,case_study_sample,850,0.4117647058823529,0,0,0
2088,iPhone 14 pro max 256gb,350,IDENTIFIED,"Vente de iPhone 14 pro max à 350 l'iPhone 14 Pro Max 256GB original , Batterie  100% avec ça facture","Montreuil, IDF",,1,2,3,2,7,2,1,similar,suspiciously-low,intermediate-or-missing,marked,unfavorable,case_study_sample,850,0.4117647058823529,0,0,0
2089,iPhone 14 pro max**,350,IDENTIFIED,"iPhone 14 pro max encore très propre avec tout ses accessoires sans aucun problème, capacité de batterie 100%","Montreuil-aux-Lions, HDF",,1,3,3,2,8,2,1,duplicated,suspiciously-low,intermediate-or-missing,marked,unfavorable,case_study_sample,850,0.4117647058823529,0,0,0
2090,iPhone 14 pro max 256 GB,350,IDENTIFIED,Apple iPhone 14 pro max 256gb n'a aucun défaut et fonctionne parfaitement très bien et la facture d'achat est incluse dans l'emballage d'origine avec une bonne garantie contacter moi en privé pour plus d'information  Merci !,"Limoges, NAQ",,1,2,3,2,7,2,1,similar,suspiciously-low,intermediate-or-missing,marked,unfavorable,case_study_sample,850,0.4117647058823529,0,0,0
2091,iPhone 14 pro max 256gb,350,IDENTIFIED,"Vente de iPhone 14 pro max à 350 l'iPhone 14 Pro Max 256GB original , Batterie  100% avec ça facture","Metz, GES",,1,2,3,2,7,2,1,similar,suspiciously-low,intermediate-or-missing,marked,unfavorable,case_study_sample,850,0.4117647058823529,0,0,0
2092,iPhone 14 pro max 256gb,350,IDENTIFIED,"Vente de iPhone 14 pro max à 350 l'iPhone 14 Pro Max 256GB original , Batterie  100% avec ça facture","Nîmes, OCC",,1,2,3,2,7,2,1,similar,suspiciously-low,intermediate-or-missing,marked,unfavorable,case_study_sample,850,0.4117647058823529,0,0,0
